"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/564bd4bf-51d8-5b33-8b74-e9fadbfc4ac0","http://www.politifact.com/texas/statements/2014/jun/22/rick-perry/rick-perry-airs-ridiculous-unsupported-claim-about/","Rick Perry","Says of flood of non-Mexicans being apprehended at the border: 'These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.'","Perry airs unsupported claim about non-Mexicans apprehended at border hailing from terrorist states","Terrorism",2014-06-17
"http://data.gesis.org/claimskg/creative_work/97dbbc98-9a58-5e41-8e74-0aad30f362f2","http://www.politifact.com/texas/statements/2018/jun/15/tweets/tweeted-photo-inaccurately-indicates-boy-caged-fed/","Tweets","Say a boy was 'caged' in a wire enclosure.","Tweeted photo inaccurately indicates boy 'caged' by federal government","Children,Crime,Criminal Justice",2018-06-11
"http://data.gesis.org/claimskg/creative_work/a7969dec-27c8-5644-9f3e-12a3f262bd3d","http://www.politifact.com/truth-o-meter/statements/2013/apr/30/john-mccain/john-mccain-says-half-stem-graduate-degrees-given-/","John McCain","'Over half' of science, technology, engineering and mathematics students 'receiving advanced degrees are not citizens of the United States of America.'","John McCain says half of STEM graduate degrees given to foreigners","Science,Technology",2013-04-26
"http://data.gesis.org/claimskg/creative_work/3d846b3c-7020-55e1-9513-80c1cced0d43","http://www.politifact.com/truth-o-meter/statements/2013/may/29/steve-king/steve-king-says-ronald-reagans-1986-amnesty-act-le/","Steve King","'Ronald Reagan’s signature on the 1986 amnesty act' gave Barack Obama about 15 million additional Hispanic votes in 2012.","Steve King says Ronald Reagan’s 1986 """"amnesty act"""" led to 15 million votes for Barack Obama","Elections",2013-05-23
"http://data.gesis.org/claimskg/creative_work/6416bc7f-a4b9-5081-8707-ec62bd6f6699","http://www.politifact.com/texas/statements/2014/aug/22/henry-cuellar/henry-cuellar-claim-social-media-rebates-and/","Henry Cuellar","Says drug cartels are using social media to offer rebates so more children from Central America get smuggled to the United States.","Henry Cuellar claim about social media, rebates and children in Central America lacks proof","Children,Crime,Corrections and Updates",2014-07-16
"http://data.gesis.org/claimskg/creative_work/e495cc24-b454-509a-87cf-9c9d633d0cf4","http://www.politifact.com/texas/statements/2014/aug/29/david-dewhurst/unsupported-claim-1-4-apprehended-border-crossers-/","David Dewhurst","At 'least a quarter of those apprehended' at the border 'have criminal records.'","Unsupported claim: 1 in 4 apprehended border crossers have criminal convictions","Crime",2014-07-21
"http://data.gesis.org/claimskg/creative_work/682609c7-614e-511d-b74b-19a922fd23f0","http://www.politifact.com/florida/statements/2017/sep/15/adam-putnam/san-francisco-takoma-park-noncitizens-elections/","Adam Putnam","San Francisco and Takoma Park, Md., are 'allowing illegals to vote.'","Can noncitizens vote in San Francisco, Takoma Park elections?","Elections",2017-08-30
"http://data.gesis.org/claimskg/creative_work/bf5b7573-02eb-5329-ad49-03d1713a9ee4","http://www.politifact.com/facebook-fact-checks/statements/2019/jan/09/viral-image/no-ice-did-not-arrest-2000-undocumented-immigrants/","Viral image","'2,000 illegal aliens were arrested by ICE in 2017 for murders committed here in the United States!'","No, ICE did not arrest 2,000 undocumented immigrants for murder in 2017","Fake news",2018-12-31
"http://data.gesis.org/claimskg/creative_work/cd1f85bb-7a44-5210-908a-1909333a1a11","http://www.politifact.com/truth-o-meter/statements/2016/oct/31/donald-trump/trump-says-clinton-would-bring-650-million-people-/","Donald Trump","Says Hillary Clinton 'wants to let people just pour in. You could have 650 million people pour in and we do nothing about it. Think of it. That’s what could happen. You triple the size of our country in one week.'","Pants on Fire! Trump says Clinton would let 650 million people into the U.S., in one week","Homeland Security",2016-10-30
"http://data.gesis.org/claimskg/creative_work/615df80e-86e5-545f-928b-da63a64dd4b9","http://www.politifact.com/florida/statements/2014/dec/16/barack-obama/does-yohos-bill-restrict-background-checks-immigra/","Barack Obama","A bill from U.S. Rep. Ted Yoho attempts to restrict the administration's ability to conduct national security and criminal background checks on undocumented immigrants.","Does Yoho's bill restrict background checks on immigrants?","Terrorism",2014-12-04
"http://data.gesis.org/claimskg/creative_work/972d0e62-d935-592c-8b67-e7f480b52bdc","http://www.politifact.com/truth-o-meter/statements/2017/sep/22/roy-moore/debate-roy-moore-claims-daca-immigration-rules-vio/","Roy Moore","DACA was 'a mere memo from the Department of Homeland security under Barack Obama, which violated the laws.'","In debate, Roy Moore claims DACA was a 'mere memo,' violated laws","Homeland Security",2017-09-21
"http://data.gesis.org/claimskg/creative_work/05a35900-d931-5e81-a747-e9f1ff7abc02","http://www.politifact.com/texas/statements/2018/jan/22/paul-sperry/commentator-el-paso-fencing-2010-drove-down-violen/","Paul Sperry","Says border fencing finished near El Paso in 2010 dramatically curtailed illegal crossings, local crime and drug smuggling.","Commentator: El Paso fencing in 2010 drove down violent crime, illegal crossings and drug smuggling","Homeland Security",2018-01-13
"http://data.gesis.org/claimskg/creative_work/4c9d8774-4464-5654-adb9-72b6fba8582c","http://www.politifact.com/facebook-fact-checks/statements/2019/jan/22/facebook-posts/no-congress-did-not-approve-50-billion-border-fenc/","Facebook posts","Says Congress set aside $50 billion for the Secure Fence Act in 2006","No, Congress did not approve $50 billion for border fence in 2006","Federal Budget,Fake news",2019-01-11
"http://data.gesis.org/claimskg/creative_work/4acc8c2d-fdd1-5929-b271-e929f79a2050","http://www.politifact.com/truth-o-meter/statements/2015/apr/16/hillary-clinton/hillary-clinton-flubs-familys-immigration-history-/","Hillary Clinton","Says 'all my grandparents' immigrated to America.","In Iowa, Hillary Clinton claims 'all my grandparents' came to the U.S. from foreign countries","Candidate Biography",2015-04-15
"http://data.gesis.org/claimskg/creative_work/75a81a72-4a28-52f9-adfa-38207e737a00","http://www.politifact.com/truth-o-meter/statements/2018/jun/18/donald-trump/donald-trump-wrong-about-crime-germany/","Donald Trump","'Crime in Germany is way up.'","Donald Trump wrong about crime in Germany","Crime,Corrections and Updates",2018-06-18
"http://data.gesis.org/claimskg/creative_work/c12a0bbb-9927-50d2-96c9-6da0b4b5fddc","http://www.politifact.com/texas/statements/2012/jul/03/david-dewhurst/david-dewhurst-says-he-passed-eight-notable-measur/","David Dewhurst","Says he 'passed' eight measures, including ones to prevent groping at airport security checks and to bar 'sanctuary' cities in Texas.","David Dewhurst says he """"passed"""" eight notable measures, including anti-groping and anti-sanctuary-city proposals","Transportation,Homeland Security,Candidate Biography,Legal Issues",2012-06-09
"http://data.gesis.org/claimskg/creative_work/12f017b5-7388-5b16-984c-64795666c462","http://www.politifact.com/florida/statements/2012/jun/07/alcee-hastings/us-rep-hastings-says-floridas-noncitizen-voter-pur/","Alcee Hastings","Florida election officials’ requests to some residents to submit proof of citizenship is a 'backdoor poll tax.'","U.S. Rep. Hastings says Florida's noncitizen voter purge is a """"backdoor poll tax.""""","Elections,Poverty",2012-05-29
"http://data.gesis.org/claimskg/creative_work/6ffbf67c-295d-5de3-b139-a4cede58b8d1","http://www.politifact.com/truth-o-meter/statements/2016/oct/07/gina-raimondo/limited-data-support-gina-raimondos-claim-motorist/","Gina Raimondo","'In other states (where illegal immigrants have been allowed to get driver's licenses) their insurance premiums for everybody have gone down.'","Limited data support Gina Raimondo's claim that motorists save when illegal immigrants get licenses","Regulation,Public Safety",2016-09-28
"http://data.gesis.org/claimskg/creative_work/9ce5a758-8aba-5416-a6c2-99e7902fc4c5","http://www.politifact.com/texas/statements/2019/may/30/ben-carson/ben-carson-houston-public-housing-immigrants/","Ben Carson","More than 100,000 people are waiting for public housing in Houston and people who are in the country illegally are taking their spaces.","No, undocumented immigrants aren’t impacting the waitlist for public housing in Houston","Housing",2019-05-21
"http://data.gesis.org/claimskg/creative_work/1bf2bded-d718-5669-a471-ad6bfab80c08","http://www.politifact.com/truth-o-meter/statements/2016/oct/27/hillary-clinton/clinton-undocumented-workers-pay-more-trump-federa/","Hillary Clinton","'One-half of undocumented workers pay federal income taxes, which means they are paying more federal income taxes than Donald Trump pays.'","Clinton: Undocumented workers pay more than Trump in federal income taxes","Candidate Biography",2016-10-26
"http://data.gesis.org/claimskg/creative_work/b2925f80-29e5-5e30-9b50-6947bf788112","http://www.politifact.com/truth-o-meter/statements/2016/oct/10/donald-trump/trump-says-ice-endorsed-him/","Donald Trump","'ICE just endorsed me.'","Donald Trump says ICE endorsed him","Homeland Security",2016-10-09
"http://data.gesis.org/claimskg/creative_work/311ad1ff-df5e-5440-bf73-cca4af2f6556","http://www.politifact.com/texas/statements/2010/mar/28/john-cornyn/cornyn-says-spillover-violence-texas-real-and-esca/","John Cornyn","'The spillover violence (from Mexico) in Texas is real and it is escalating.'","Cornyn says spillover violence in Texas is real and escalating","Crime",2010-03-17
"http://data.gesis.org/claimskg/creative_work/83e226d5-9e06-540d-a71c-70467616bb0c","http://www.politifact.com/truth-o-meter/statements/2019/apr/08/tweets/tweet-leaves-out-context-donald-trumps-animals-rem/","Tweets","Says President Donald Trump said asylum seekers 'aren't people. These are animals.'","Democrats push misleading tweet on Donald Trump, asylum seekers","Homeland Security",2019-04-05
"http://data.gesis.org/claimskg/creative_work/ebc0feed-c4ab-59ac-9d75-1ad29b4ea295","http://www.politifact.com/truth-o-meter/statements/2019/jan/04/chris-murphy/has-trump-administration-spent-only-6-percent-bord/","Chris Murphy","'The 2017/2018 budgets gave (President Donald) Trump billions for border upgrades. He’s spent ALMOST NONE of it. 6%.'","Has the Trump administration spent only 6 percent of border money?","Homeland Security,Federal Budget",2018-12-23
"http://data.gesis.org/claimskg/creative_work/36d6959a-fc41-519a-b462-174966034187","http://www.politifact.com/truth-o-meter/statements/2018/jul/05/viral-image/viral-image-overstates-births-undocumented-mothers/","Viral image","'More than 66% of ALL births in California are to illegals on Medi-Cal.'","Viral image overstates births to undocumented mothers in California","Children,Medicaid",2018-07-03
"http://data.gesis.org/claimskg/creative_work/7730587a-b7e7-5b35-aa66-f038c52bc48f","http://www.politifact.com/arizona/statements/2018/aug/16/martha-mcsally/did-kelli-ward-attack-donald-trumps-plans-crack-do/","Martha McSally","Says 'former Democrat Kelli Ward attacked President Trump's plans to crack down on illegal immigration, saying Trump was making a mistake.'","Did Kelli Ward attack Donald Trump's plans to crack down on illegal immigration?","Homeland Security",2018-08-14
"http://data.gesis.org/claimskg/creative_work/3a969da4-8a70-573a-96af-9d85743fe31e","http://www.politifact.com/texas/statements/2019/apr/05/julian-castro/fact-checking-julian-castro-bushs-2005-immigration/","Julián Castro","Says that the George W. Bush administration in 2005 revived a long-standing law when it 'decided to charge those that crossed the border with criminal violations, rather than civil ones.'","Fact-checking Julian Castro on Bush's 2005 immigration policy","Homeland Security",2019-04-01
"http://data.gesis.org/claimskg/creative_work/d35a5e1d-8f86-5d58-b30f-ecd60c9efd2f","http://www.politifact.com/texas/statements/2018/apr/24/greg-abbott/greg-abbott-claim-about-border-apprehensions-heroi/","Greg Abbott","Says that as of March 2018 compared with 2017, 'there’s been a more than 200 percent increase in the number of people who are apprehended coming across the border. And, I’ll tell you this, there’s been a more than 200 percent increase in apprehension of heroin coming across the border.'","Greg Abbott claim about border apprehensions, heroin seizures light on factual backup","Drugs",2018-04-09
"http://data.gesis.org/claimskg/creative_work/4b7ec6d4-d96f-57d4-8360-c249c6e2c9a2","http://www.politifact.com/truth-o-meter/statements/2018/dec/05/donald-trump/donald-trumps-false-claim-about-cost-illegal-immig/","Donald Trump","Says the United States loses '250 Billion Dollars a year on illegal immigration, not including the terrible drug flow. Top Border Security, including a Wall, is $25 Billion. Pays for itself in two months.'","Donald Trump's false claim about the cost of illegal immigration","Homeland Security",2018-12-04
