"claim","review_url","claimer","text","headline","keywords","claim_date"
"http://data.gesis.org/claimskg/creative_work/603a9e0c-7907-5ae1-8244-b450f2a02444","http://www.politifact.com/georgia/statements/2017/nov/22/stacey-abrams/claim-georgia-child-care-picks-its-numbers-make-ca/","Stacey Abrams","'The average cost for infant care in GA is almost $7,700/yr – more than average in-state college tuition.'","Claim on Georgia child care picks its numbers to make case","Children",2017-11-15
"http://data.gesis.org/claimskg/creative_work/9d9e9c43-d89e-55e7-a76c-c266a748b48a","http://www.politifact.com/missouri/statements/2019/mar/16/vicky-hartzler/hartzlers-claim-about-mus-ncaa-sanctions-requires-/","Vicky Hartzler","Says the University of Missouri 'has been cleared of involvement' in academic fraud involving student athletes.","Hartzler's claim about MU's NCAA sanctions requires context","Sports",2019-02-01
"http://data.gesis.org/claimskg/creative_work/ab11a991-f23f-54ab-96a6-595a0f024fe6","http://www.politifact.com/wisconsin/statements/2018/apr/20/tony-evers/did-scott-walker-take-1-billion-wisconsin-schools-/","Tony Evers","Says that despite a recent increase in school funding, Scott Walker 'has taken over a billion dollars from the public schools.'","Did Scott Walker take $1 billion from Wisconsin schools, as governor candidate Tony Evers claims?","State government spending,State Budget",2018-03-23
"http://data.gesis.org/claimskg/creative_work/f0e7d5bb-ac79-5749-a35b-4b63bbc6dd8c","http://www.politifact.com/georgia/statements/2011/dec/05/rick-santorum/did-santorums-unemployment-numbers-add-time/","Rick Santorum","Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.","Did Santorum's unemployment numbers add up this time?","Jobs",2011-11-29
"http://data.gesis.org/claimskg/creative_work/9fd7c2a3-f5fc-5d19-863a-2179f03f898d","http://www.politifact.com/wisconsin/statements/2013/sep/16/joe-atkins/rebuffing-scott-walker-minnesota-lawmaker-says-his/","Joe Atkins","'Minnesota is kicking butt relative to Wisconsin on everything from employment and job creation to school test scores, educated work force and a host of other factors and rankings'","Rebuffing Scott Walker, Minnesota lawmaker says his state is better than Wisconsin for business","States,Jobs,Government regulation,Small Business",2013-08-29
"http://data.gesis.org/claimskg/creative_work/20045677-45a7-53f9-9ec7-37e5087498aa","http://www.politifact.com/wisconsin/statements/2013/jan/21/scott-walker/gov-scott-walker-says-nearly-quarter-wisconsin-adu/","Scott Walker","'Nearly a quarter of all adults in this state have some college credit without a degree.'","Gov. Scott Walker says nearly a quarter of Wisconsin adults have some college credit but no degree","Jobs",2013-01-15
"http://data.gesis.org/claimskg/creative_work/e72142d2-60ee-52bc-9c12-f01079ebee6e","http://www.politifact.com/rhode-island/statements/2012/mar/07/glenford-shibley/state-sen-glenford-shibley-says-rhode-island-only-/","Glenford Shibley","'Rhode Island is the only state where officers at state-supported [colleges] carry out their duties unarmed.'","State Sen. Glenford Shibley says that Rhode Island is the only state that does not arm campus police at public colleges","Guns,States,Public Safety",2011-12-09
"http://data.gesis.org/claimskg/creative_work/a9fac55a-f8bf-5e04-b726-d4b59d3d7845","http://www.politifact.com/truth-o-meter/statements/2014/jun/13/everytown-gun-safety/have-there-been-74-school-shootings-sandy-hook-clo/","Everytown for Gun Safety","There have been 74 'school shootings in America since Sandy Hook.'","Have there been 74 school shootings since Sandy Hook? A closer look at a tricky statistic","Children,Guns",2014-06-11
"http://data.gesis.org/claimskg/creative_work/6fc16bb8-5657-5e29-98c0-2945e4be2594","http://www.politifact.com/wisconsin/statements/2017/jan/25/mark-pocan/betsy-devos-backs-groups-say-lgbt-students-must-ge/","Mark Pocan","Says Betsy DeVos and her family 'have donated extensively to groups which promote the idea that students who identify as LGBT must undergo 'conversion' therapy.'","Mark Pocan claim: Betsy DeVos backs groups that say LGBT students must get 'conversion therapy'","Gays and Lesbians,Sexuality",2017-01-11
"http://data.gesis.org/claimskg/creative_work/26d68aa1-daf1-5a63-9fde-af4d67398e8f","http://www.politifact.com/truth-o-meter/statements/2014/oct/08/kay-hagan/debate-kay-hagan-says-thom-tillis-cut-education-50/","Kay Hagan","Says Thom Tillis 'has cut $500 million from public education.'","In debate, Kay Hagan says Thom Tillis cut education by $500 million","State Budget",2014-10-07
"http://data.gesis.org/claimskg/creative_work/55102781-e66f-596a-a3ce-efdb36f59b46","http://www.politifact.com/truth-o-meter/statements/2015/apr/15/rick-santorum/book-howard-zinn-most-popular-high-school-history-/","Rick Santorum","Says Howard Zinn, 'an anti-American Marxist,' wrote 'the most popular textbook that's taught in our high schools in America.'","Is book by Howard Zinn the 'most popular' high-school history textbook?","History",2015-04-10
"http://data.gesis.org/claimskg/creative_work/dd9b6bb1-6614-5004-afdf-03878bb1a55a","http://www.politifact.com/ohio/statements/2011/apr/26/tim-grendell/state-senator-tim-grendell-says-parent-questionnai/","Tim Grendell","'In Senate Bill 5, there is this new method of evaluating teachers. … You’re also going to be rated on what the parents think of you and they can send questionnaires and surveys home to parents.'","State Senator Tim Grendell says parent questionnaires to have a role in setting teacher pay","Labor",2011-04-18
"http://data.gesis.org/claimskg/creative_work/555f6f93-9351-5b56-ac5a-e44b121a359e","http://www.politifact.com/florida/statements/2013/oct/21/sandra-stotsky/common-core-expects-english-teachers-spend-half-th/","Sandra Stotsky","'Common Core expects English teachers to spend at least half of their reading instructional time at every grade level on informational texts.'","Common Core expects English teachers to spend half of their reading time at every grade on informational texts, says opponent","Corrections and Updates",2013-10-15
"http://data.gesis.org/claimskg/creative_work/85152b05-6a34-51d5-845b-5283bae3eb5f","http://www.politifact.com/texas/statements/2017/jun/23/dan-patrick/dan-patrick-notes-education-absorbs-52-percent-bud/","Dan Patrick","'When colleges and universities are added, education spending is the biggest item in the state budget — about 52 percent of all state dollars.'","Dan Patrick notes education absorbs 52 percent of budgeted state spending","State Budget",2017-06-08
"http://data.gesis.org/claimskg/creative_work/458ae180-20a4-5245-9fbf-a5dbab690c65","http://www.politifact.com/wisconsin/statements/2013/oct/10/republican-party-wisconsin/gop-says-mary-burke-candidate-governor-has-tax-and/","Republican Party of Wisconsin","Says Democratic gubernatorial candidate Mary Burke 'has proven on the Madison Board of Education' that she supports raising taxes and spending.","GOP says Mary Burke, candidate for governor, has tax-and-spend record as school board member","State Budget",2013-10-07
"http://data.gesis.org/claimskg/creative_work/f7823fcf-c2dc-555e-833f-26d98d1257cf","http://www.politifact.com/texas/statements/2013/nov/22/jody-conradt/university-texas-student-athletes-may-borrow-limit/","Jody Conradt","'All' University of Texas 'student-athletes get an iPad.'","University of Texas student-athletes may borrow limited number of iPads, but all of them don't automatically get them","Technology,Sports",2013-09-28
"http://data.gesis.org/claimskg/creative_work/e4e62628-eb1a-5911-b167-6f5fe42326cd","http://www.politifact.com/california/statements/2019/apr/01/kamala-harris/does-teacher-pay-fall-short-living-wage-30-states-/","Kamala Harris","'In 30 states, average teacher pay is less than the living wage for a family of four.'","Does teacher pay fall short of the living wage in 30 states, as Kamala Harris said?","Workers",2019-03-26
"http://data.gesis.org/claimskg/creative_work/3ebd8591-48fb-5925-b9a8-64e8a95059d2","http://www.politifact.com/wisconsin/statements/2012/mar/14/kathleen-falk/kathleen-falk-says-gov-scott-walker-cut-school-aid/","Kathleen Falk","Says Gov. Scott Walker cut aid to local schools despite campaigning on trying to restore two-thirds state funding for education","Kathleen Falk says Gov. Scott Walker cut school aid despite saying he’d aim for two-thirds funding for education","State Budget",2012-02-29
"http://data.gesis.org/claimskg/creative_work/a7969dec-27c8-5644-9f3e-12a3f262bd3d","http://www.politifact.com/truth-o-meter/statements/2013/apr/30/john-mccain/john-mccain-says-half-stem-graduate-degrees-given-/","John McCain","'Over half' of science, technology, engineering and mathematics students 'receiving advanced degrees are not citizens of the United States of America.'","John McCain says half of STEM graduate degrees given to foreigners","Science,Technology",2013-04-26
